"Importado","AireAcondicionado","Codigo","Cilindraje","Potencia"
1,0,9817080,1198,102
1,0,9817082,49,3
1,0,9817083,49,5
1,0,9817088,748,55
1,0,9817089,1063,62
1,0,9817090,250,22
0,0,9817092,223,19
1,0,9817093,80,6
1,0,9817094,100,0
1,0,9817095,535,44
1,0,9817097,600,53
1,0,9817098,90,7
0,0,9817099,115,16
1,0,9817103,79,0
0,0,9817104,106,8
1,0,9817106,125,9
1,0,9817107,114,0
0,0,9817108,102,8
1,0,9817110,125,10
1,0,9817111,1000,0
0,0,9817112,106,7
1,0,9817113,395,33
1,0,9817115,135,11
1,0,9817116,132,13
0,0,9817117,101,10
1,0,9817118,1063,0
1,0,9817119,1063,0
1,0,9817120,1063,0
0,0,9817122,113,9
0,0,9817123,125,12
1,0,9817124,600,98
1,0,9817125,600,72
1,0,9817126,600,117
1,0,9817127,660,48
0,0,9817128,660,48
1,0,9817129,1063,62
0,0,9817131,124,10
1,0,9817132,660,45
1,0,9817133,649,231
1,0,9817134,897,86
1,0,9817135,1670,90
1,0,9817136,998,150
0,0,9817137,249,21
0,0,9817138,249,21
0,0,9817140,125,9
1,0,9817141,1854,0
0,0,9817142,102,7
0,0,9817143,150,17
1,0,9817144,449,0
1,0,9817145,499,27
0,0,9817146,153,14
1,0,9817147,1670,0
1,0,9817148,600,78
1,0,9817149,849,77
0,0,9817150,124,10
1,0,9817151,942,0
1,0,9817152,600,78
0,0,9817153,114,8
1,0,9817154,1199,110
1,0,9817155,779,106
1,0,9817156,779,105
1,0,9817157,600,76
1,0,9817158,1670,83
0,0,9817159,153,14
1,0,9817160,49,0
1,0,9817161,1304,0
1,0,9817162,110,7
1,0,9817163,660,47
0,0,9817165,124,11
1,0,9817166,998,173
1,0,9817167,599,118
1,0,9817168,1679,197
1,0,9817169,998,148
1,0,9817170,998,173
0,0,9817171,249,21
1,0,9817172,113,8
1,0,9817173,250,0
1,0,9817174,150,16
1,0,9817175,449,28
0,0,9817176,153,12
0,0,9817177,124,10
0,0,9817178,124,10
0,0,9817179,125,9
1,0,9817180,249,20
1,0,9817181,942,51
1,0,9817182,847,113
1,0,9817183,1199,110
1,0,9817184,689,73
1,0,9817185,1304,73
1,0,9817186,1199,110
1,0,9817187,847,113
1,0,9817188,124,10
0,0,9817189,149,13
0,0,9817190,149,13
0,0,9817191,114,8
1,0,9817192,125,11
1,0,9817193,321,42
1,0,9817194,998,197
0,0,9817195,149,12
1,0,9817196,155,15
1,0,9817197,321,41
1,0,9817198,998,160
0,0,9817199,114,9
0,0,9817200,125,9
0,0,9817201,125,9
1,0,9817202,847,113
0,0,9817203,155,15
1,0,9817204,942,54
1,0,9818002,350,28
1,0,9818003,400,35
1,0,9818008,250,22
1,0,9818017,250,50
1,0,9818021,250,18
1,0,9818023,998,180
1,0,9818026,147,28
1,0,9818029,1294,98
1,0,9818036,348,0
1,0,9818039,105,7
1,0,9818041,114,9
1,0,9818044,110,9
1,0,9818045,599,127
1,0,9818046,239,17
1,0,9818049,900,176
1,0,9818054,110,8
1,0,9818056,600,74
1,0,9818058,125,10
1,0,9818061,110,10
1,0,9818066,650,71
1,0,9818067,250,21
1,0,9818068,450,35
1,0,9818075,223,0
1,0,9819001,348,0
1,0,9819002,660,0
1,0,9819003,686,0
1,0,9819004,660,0
1,0,9819005,421,0
1,0,9819006,249,0
1,0,9819007,421,0
1,0,9819008,686,0
1,0,9819009,686,0
1,0,9819010,124,0
1,0,9819011,124,0
1,0,9819012,686,0
1,0,9819013,230,0
1,0,9819014,348,0
1,0,9819015,88,0
1,0,9819016,450,0
1,0,9819017,124,0
1,0,9819018,287,0
1,0,9819019,686,0
1,0,10001001,1405,43
1,0,10001002,1400,0
1,1,10001003,1405,75
1,1,10001004,1405,84
1,0,10004001,1984,0
1,1,10006003,2956,113
1,1,10006004,1405,83
1,0,10012001,2000,0
1,0,10020004,1948,82
1,0,10021001,2000,0
1,0,10117001,125,12
1,0,10117002,107,7
1,0,10117003,149,14
1,0,10117005,100,8
1,0,10117006,249,19
1,0,10117007,125,9
1,0,10117008,150,11
1,0,10117009,499,38
1,0,10117010,125,9
0,0,10117011,299,29
1,0,10117012,124,8
1,0,10117013,125,9
0,0,10117014,125,9
1,0,10117015,107,6
1,0,10117016,125,9
1,0,10117017,125,9
1,0,10117018,125,9
1,0,10117019,125,9
1,0,10117020,124,8
1,0,10117021,150,11
1,0,10117022,125,9
0,0,10117023,125,8
0,0,10117024,125,9
0,0,10117025,125,9
0,0,10117026,125,9
1,0,10119001,498,18
1,0,10119002,249,18
1,0,10119003,90,6
1,0,10119004,366,26
1,0,10203001,2800,122
1,0,10203002,2800,135
1,0,10203003,2800,122
1,1,10203005,2800,124
1,0,10203006,2600,122
1,1,10203007,2800,103
1,1,10203008,2798,125
1,1,10203009,2798,125
1,0,10203010,2998,134
1,1,10203011,2798,125
1,0,10203012,2998,134
1,1,10203013,2998,155
1,1,10203014,2998,167
1,1,10203015,2998,167
1,1,10203016,2998,143
1,1,10203017,2998,143
1,1,10203018,2998,143
1,0,10203019,2998,170
1,0,10203020,2798,125
1,1,10203021,2998,170
1,0,10204001,5861,176
1,0,10204003,0,180
1,0,10204004,2800,135
1,0,10204082,3600,0
1,0,10204083,5880,207
1,0,10204084,2800,135
1,0,10204085,2798,125
1,0,10204086,5880,276
1,0,10207001,2800,103
1,1,10207002,2998,167
1,1,10207003,2998,167
1,1,10207004,2998,143
1,1,10207005,2998,143
1,1,10207006,2998,143
0,0,10211001,2800,122
1,0,10211002,5880,207
1,0,10211003,2800,135
1,0,10211004,5861,176
1,0,10211005,0,180
1,0,10211006,2998,134
1,0,10211007,3920,174
1,0,10211008,7790,326
1,1,10211009,2798,125
1,0,10211010,2798,125
1,0,10211011,2798,125
1,1,10211012,2998,167
1,0,10211013,5880,276
1,1,10211014,5880,276
1,1,10211015,5880,215
1,1,10211016,3920,174
1,1,10211017,2998,167
1,1,10211018,2998,134
1,1,10211019,3920,182
1,0,10211020,5880,276
0,0,10212001,2800,122
1,0,10212002,2800,122
1,0,10212004,0,180
1,0,10212080,5861,176
1,0,10212081,2800,135
0,0,10212083,0,0
1,0,10212084,5880,207
1,1,10212085,2798,125
1,1,10212086,2998,134
1,0,10212087,2798,125
1,0,10212088,3920,174
1,0,10212089,2798,125
1,1,10212090,5880,215
1,0,10222001,13798,470
1,0,10222003,5880,207
1,0,10222004,13798,470
1,0,10222081,13000,450
1,0,10222082,12880,414
1,0,10222083,5880,200
1,1,10222084,5880,276
1,0,10226001,0,0
1,0,10226002,12880,380
1,0,10226003,5880,207
1,0,10226004,0,180
1,1,10226005,12880,420
1,1,10226006,5880,207
1,1,10226007,5880,215
1,0,10403001,4300,145
1,0,10403002,4300,145
1,0,10403003,4300,120
1,0,10403004,4300,120
1,0,10403005,4300,145
1,0,10403008,4300,120
1,0,10403009,4300,145
1,0,10403010,4300,145
1,0,10403011,4300,177
1,0,10403012,4300,120
1,0,10403013,4300,120
1,0,10403014,4300,145
1,0,10403015,4800,177
1,0,10403016,3760,150
1,0,10403017,4800,177
1,0,10403018,3760,160
1,0,10403019,3760,150
1,0,10403020,3760,160
1,0,10404003,4300,140
1,0,10410001,4300,140
1,0,10410003,4300,140
1,0,10411001,4300,145
1,0,10411002,4300,145
1,0,10411003,4300,120
1,0,10411007,4300,145
1,0,10411008,4300,140
1,0,10411009,4300,177
1,0,10411010,3760,160
1,0,10411011,3760,150
1,0,10411012,3760,150
1,0,10411013,3760,150
1,0,10411014,3760,150
1,0,10411015,5880,197
1,0,10412002,4300,140
1,0,10412003,4300,140
1,1,10501002,1301,86
1,1,10501003,1301,86
1,1,10501004,1497,98
1,0,10506000,1012,53
1,0,10506001,1012,53
1,1,10506002,1012,53
1,0,10506003,1300,82
1,1,10506004,1300,82
1,1,10506005,1012,53
1,0,10506006,1012,53
1,0,10506007,1298,82
1,1,10506008,1298,82
1,0,10506009,1310,82
1,0,10507001,1012,53
1,0,10507002,1012,53
1,0,10507003,1298,82
1,0,10512001,1012,53
1,0,10512002,1310,82
1,0,10512003,1310,80
1,0,10512004,1310,82
1,0,10512005,1310,82
1,0,10512006,1310,82
1,0,10520001,1012,53
1,0,10520002,1012,53
1,1,10520004,1012,53
1,0,10520005,1310,82
1,0,10520006,1310,82
1,0,10520007,1012,53
1,0,10520008,1310,82
1,1,10520009,1299,100
1,0,10521001,1012,53
1,1,10521002,1012,53
1,0,10521003,1310,82
1,0,10521004,1310,82
1,1,10521005,1310,82
1,0,10521006,1310,82
1,1,10521007,1310,82
1,0,10521008,1012,53
1,1,10601001,812,51
1,1,10601002,812,51
1,1,10601003,812,51
1,1,10601004,1600,92
1,1,10601005,1051,52
1,1,10601006,1083,67
1,1,10601007,1297,82
1,1,10601008,1600,87
1,1,10601009,1083,67
1,0,10601010,1297,83
1,1,10601011,1297,83
1,1,10601012,1497,107
1,1,10601013,1497,109
1,1,10601014,1500,107
1,1,10601015,998,68
1,1,10601016,1497,107
1,1,10606001,2000,123
1,1,10606002,1297,83
1,1,10606003,1297,83
1,1,10606004,1173,79
1,1,10606005,1173,79
1,1,10606006,1598,125
1,1,10606007,1971,137
1,1,10606008,1497,107
1,1,10606009,1497,107
1,1,10606010,1971,134
1,1,10606011,1173,79
1,1,10606012,1497,107
1,1,10606013,1598,125
1,1,10607001,1297,83
1,1,10607002,1497,107
1,1,10607003,1173,79
1,1,10608001,2350,129
1,1,10612001,1083,75
1,1,10620001,1083,75
1,1,10620002,1083,75
1,1,10701010,970,48
1,1,10701011,970,48
1,1,10701012,1584,99
1,0,10706001,970,48
1,1,10706002,970,48
1,1,10706003,1051,51
1,0,10706004,1051,51
1,0,10706007,1308,77
1,0,10706008,970,48
1,1,10706009,1051,63
1,0,10706010,1051,63
1,1,10706011,1051,63
1,1,10706012,1299,100
1,1,10706013,1299,100
1,1,10706014,1299,100
1,1,10706015,1299,100
1,0,10706016,1051,63
1,0,10707001,970,48
1,0,10707002,1051,51
1,0,10707003,970,48
1,0,10707004,1308,77
1,0,10707005,1051,63
1,0,10707006,1299,100
1,0,10707007,1051,63
1,1,10707008,1299,100
1,0,10711001,970,48
1,0,10712000,970,48
1,0,10712001,1051,51
1,0,10712002,970,48
1,0,10712003,1308,78
1,0,10712004,1051,51
1,0,10712005,970,48
1,0,10712006,1308,78
1,0,10712007,1051,63
1,0,10712008,1051,63
1,0,10712009,1051,63
1,0,10712010,1051,63
1,0,10720001,970,48
1,0,10720002,1051,51
1,0,10720003,970,48
1,0,10720004,1308,77
1,0,10720005,1051,51
1,0,10720006,0,28
1,0,10720007,1051,63
1,0,10720008,1051,63
1,0,10721001,970,48
1,0,10721002,1051,63
1,0,10721003,1051,63
0,0,10803001,5733,0
0,0,10811001,5733,0
1,0,10811002,8300,0
1,0,10906001,970,47
1,1,10906002,970,47
1,0,10906003,1051,51
1,1,10906004,1051,51
1,1,10906005,970,47
1,0,10906007,970,47
1,0,10907001,970,47
1,1,10907002,970,47
1,0,10907003,1051,51
1,0,10912001,970,47
1,0,10920001,970,47
1,0,10920002,970,47
1,0,10921001,970,47
1,0,11001001,1075,64
1,0,11001002,1075,64
1,0,11006001,970,47
1,1,11006002,970,47
1,0,11006003,1078,0
1,1,11006004,1078,0
1,0,11006006,970,0
1,0,11006007,1243,70
1,1,11006008,1243,95
1,0,11007001,970,47
1,1,11007002,970,47
1,0,11007003,1051,52
1,0,11007004,1243,70
1,1,11007005,1243,95
1,0,11012001,970,47
1,0,11012002,970,60
1,1,11012003,1372,95
1,0,11012004,970,60
1,0,11020001,970,47
1,0,11020002,1051,52
1,0,11020003,970,60
1,1,11020004,1372,95
1,1,11020005,1372,95
1,0,11020006,970,60
1,0,11021001,970,47
1,1,11021002,970,47
1,1,11021003,970,60
1,1,11021004,1372,95
1,0,11101001,1100,52
1,1,11101002,1100,52
1,1,11101003,796,40
1,0,11101004,1100,52
1,1,11101005,1100,52
1,0,11101006,796,40
1,0,11101007,1100,52
1,1,11101008,998,67
1,1,11101009,998,67
1,1,11101010,1991,138
1,1,11101011,1488,106
1,1,11101012,0,100
1,1,11101013,998,67
1,1,11101014,1488,106
1,1,11101015,1497,107
1,1,11101016,1497,152
1,1,11106001,2400,165
1,1,11106002,1991,138
1,1,11106003,2362,165
1,0,11217001,150,12
1,0,11217002,150,10
1,0,11217004,110,8
1,0,11217005,150,8
1,0,11217006,200,8
1,0,11217007,200,8
1,1,11301001,1332,92
1,1,11301002,1332,92
1,1,11301003,1299,92
1,1,11301004,1332,92
1,1,11301005,1499,112
1,1,11301006,1299,92
1,1,11301007,999,50
1,1,11301008,1997,142
1,1,11301009,999,68
1,0,11301010,1332,92
1,0,11301011,1332,92
1,0,11301012,999,68
1,0,11301013,1332,92
1,0,11301014,999,50
1,1,11301015,1332,98
1,1,11301016,1332,98
1,1,11303001,3856,120
1,0,11303002,3856,120
1,0,11303003,3856,120
1,0,11303004,3800,141
1,1,11303005,2771,107
1,1,11303006,6700,208
1,0,11303007,3800,141
1,1,11303008,3800,141
1,0,11303009,3760,141
1,1,11303010,2771,107
1,0,11303011,2771,107
1,1,11303012,3800,141
1,1,11303013,6700,245
1,0,11303014,2771,120
1,0,11303015,3800,141
1,1,11303016,3800,142
1,1,11303017,2771,118
1,1,11303018,3760,167
1,1,11303019,3760,137
1,1,11303020,1947,136
1,1,11303021,6700,245
1,0,11303022,3800,141
1,0,11303023,3760,164
1,0,11304001,3856,120
1,0,11304002,3856,120
1,0,11304003,2771,92
1,0,11304004,2771,92
1,0,11304005,3856,120
1,0,11304006,2771,92
1,1,11304007,5900,210
1,0,11304008,2771,92
1,0,11304009,2771,92
1,0,11304010,3920,125
1,0,11304011,2771,92
1,1,11304012,2771,92
1,1,11304013,2771,92
1,0,11304014,3800,141
1,0,11304015,3856,120
1,1,11304016,8300,230
1,0,11304017,3856,120
1,1,11304018,2771,92
1,0,11304019,3900,125
1,0,11304020,3900,125
1,0,11304021,3760,140
1,1,11304022,3760,137
1,0,11304023,3432,110
1,0,11304024,3760,168
1,1,11304025,6700,210
1,0,11304026,3760,141
1,0,11304027,3900,140
1,0,11304028,2771,113
1,0,11304029,2771,114
1,1,11304030,3760,154
1,0,11304031,2771,114
1,0,11304032,2771,113
1,0,11304033,3760,154
1,0,11304034,2771,113
1,0,11304035,2970,129
1,1,11304036,6700,241
1,1,11306001,2350,136
1,1,11306002,2350,147
1,1,11306003,1834,141
1,1,11306004,2350,136
1,1,11306005,2771,107
1,1,11306006,1834,141
1,1,11306007,1997,140
1,1,11306008,1499,111
1,1,11306009,1997,136
1,1,11306010,1499,111
1,1,11306011,1997,136
1,1,11306012,1997,111
1,1,11306013,2771,107
1,1,11306014,1997,174
1,1,11306015,1499,112
1,1,11306016,1947,136
1,1,11306017,1590,118
1,1,11308001,1997,161
1,0,11310001,3856,120
1,1,11310002,5900,210
1,1,11310003,5900,210
1,0,11310004,3800,141
1,0,11310005,2771,92
1,0,11310006,3900,125
1,0,11310007,3900,125
1,0,11310008,3760,168
1,0,11310009,3760,168
1,0,11310010,3760,140
1,0,11310011,3760,154
1,0,11310012,3800,141
1,0,11310013,2970,129
1,0,11311001,3856,120
1,0,11311002,3856,120
1,0,11311003,2771,92
1,0,11311004,3856,120
1,1,11311005,5900,210
1,0,11311006,2771,92
1,0,11311007,2771,92
1,0,11311008,3856,120
1,0,11311009,3920,125
1,1,11311010,8300,230
1,0,11311011,3800,141
1,0,11311012,3856,120
1,0,11311013,3900,125
1,0,11311014,3900,125
1,0,11311015,9726,330
1,1,11311016,3760,137
1,0,11311017,3432,110
1,0,11311018,3760,168
1,0,11311019,3760,141
1,0,11311020,3900,140
1,1,11311021,6700,210
1,0,11311022,3760,140
1,0,11311023,2771,113
1,1,11311024,8300,230
1,0,11311025,2771,114
1,1,11311026,3760,154
1,0,11311027,2771,114
1,0,11311028,2771,113
1,0,11311029,3760,154
1,0,11311030,2771,113
1,0,11311031,2970,129
1,1,11311032,6700,241
1,0,11311033,3760,164
1,0,11312002,3856,120
1,0,11312003,2771,92
1,0,11312004,3856,120
1,0,11312005,2771,92
1,1,11312006,3856,120
1,0,11312007,2771,92
1,1,11312008,5900,210
1,0,11312009,3856,120
1,0,11312010,3920,125
1,0,11312011,2771,92
1,1,11312012,8300,230
1,0,11312013,3800,141
1,1,11312014,5900,210
1,0,11312015,3920,125
1,0,11312016,2771,92
1,0,11312017,2771,92
1,1,11312018,2771,92
1,0,11312019,3900,125
1,0,11312020,3900,125
1,0,11312021,3856,120
1,0,11312022,1051,51
1,0,11312023,3900,125
1,0,11312024,2771,92
1,0,11312025,3800,141
1,0,11312026,3900,125
1,0,11312027,3432,110
1,0,11312028,3760,141
1,0,11312029,3760,168
1,0,11312030,3432,110
1,0,11312031,3760,168
1,0,11312032,2771,113
1,0,11312033,3760,140
1,0,11312034,2771,114
1,0,11312035,2771,113
1,0,11312036,2771,114
1,1,11312037,3760,154
1,0,11312038,2771,114
1,0,11312039,2771,113
1,0,11312040,3760,154
1,0,11312041,2771,113
1,0,11312042,2771,114
1,0,11312043,2970,129
1,1,11312044,6700,241
1,0,11312045,3760,154
1,0,11320002,1051,51
1,1,11321001,2771,88
1,1,11321002,1051,51
1,1,11321003,1910,127
1,1,11322001,9726,336
1,1,11322002,10824,440
1,0,11326001,10800,380
1,0,11326002,3856,120
1,0,11326003,3920,125
1,1,11326004,8300,230
1,1,11326005,10800,380
1,0,11326006,9726,330
1,1,11326007,8300,230
1,0,11326008,3900,125
1,1,11326009,6700,210
1,1,11326010,9726,330
1,0,11326011,2771,114
1,0,11417001,150,9
1,0,11417002,110,7
1,0,11417003,150,9
1,0,11417004,72,4
1,0,11417005,125,8
1,0,11417006,125,0
1,0,11417007,125,12
1,0,11417008,100,9
1,0,11417009,250,13
1,0,11417010,150,13
1,0,11417014,250,19
1,0,11417015,125,12
1,0,11417016,200,16
1,0,11417018,150,10
1,0,11417019,125,8
1,0,11417020,180,8
1,0,11417021,150,11
1,0,11417022,125,11
1,0,11512001,2771,76
1,0,11512002,2237,101
1,1,11520001,2237,101
1,1,11520002,2771,76
1,1,11520003,2237,101
1,0,11521001,2771,76
1,1,11521002,2237,101
1,1,11521003,2237,101
1,1,11521004,2400,126
1,1,11521005,2700,147
1,1,11521006,3200,109
1,1,11521007,2800,77
1,1,11521008,2200,101
1,1,11603001,3800,120
1,1,11611001,9730,240
1,1,11611002,9730,310
1,1,11611003,11600,420
1,1,11611004,11600,420
1,0,11617001,250,17
1,0,11617002,125,6
1,0,11617003,150,7
1,0,11617004,150,7
1,0,11617005,125,6
1,0,11617006,150,7
1,0,11617007,50,2
1,0,11617008,50,2
1,0,11617009,150,9
1,0,11617010,125,7
1,0,11617011,150,9
1,0,11617012,125,6
1,0,11617013,150,7
1,0,11617014,50,2
1,0,11617015,80,3
1,0,11617016,80,3
1,0,11619001,797,36
1,0,11619002,797,36
1,1,11622001,9730,280
1,1,11622002,11600,420
1,1,11701001,796,36
1,1,11701002,1051,52
1,1,11701003,1051,57
1,0,11817000,149,14
1,0,11817001,200,18
1,0,11817002,149,8
1,0,11817003,150,9
1,0,11817004,150,9
1,0,11817005,150,9
1,0,11817006,150,9
1,0,11817007,149,10
1,0,11817008,150,9
1,0,11917001,108,7
1,0,11917002,98,10
1,0,11917003,133,13
1,0,11917004,144,11
1,0,11917005,124,7
1,0,11917006,233,18
1,0,11917007,86,6
1,0,11917008,124,12
1,0,11917009,145,11
1,0,11917010,125,9
1,0,11917011,72,6
0,0,11917012,124,12
0,0,11917013,108,7
0,0,11917014,97,6
0,0,11917015,97,7
0,0,11917016,133,11
0,0,11917017,97,6
0,0,11917018,97,6
1,0,11917019,108,7
1,0,11917020,125,6
1,0,11917021,145,9
1,0,11917022,124,6
1,0,11917023,156,11
1,0,11917024,124,11
1,0,11917025,223,16
0,0,11919001,124,12
0,0,12023001,0,0
0,0,12025001,0,0
1,0,12117001,149,13
1,0,12117002,200,16
1,0,12117003,107,7
1,0,12119001,200,16
1,0,12217001,152,15
1,0,12217002,107,11
1,0,12217003,124,7
1,0,12217004,149,13
1,0,12217005,124,9
1,0,12217006,100,10
1,0,12217007,238,12
1,0,12217008,125,6
1,0,12217009,97,6
1,0,12217010,193,11
1,0,12217011,107,7
1,0,12217012,124,10
1,0,12217013,143,13
1,0,12217014,150,11
1,0,12219001,98,13
1,0,12219002,98,13
1,0,12219003,149,0
1,0,12219004,149,0
1,0,12219005,197,16
1,0,12219006,175,13
0,0,12219007,197,16
0,0,12219008,197,16
0,0,12219009,197,16
0,0,12219010,229,17
0,0,12219011,229,17
1,1,12301001,993,50
1,1,12301002,1498,94
1,1,12301003,1498,94
1,1,12301004,1342,85
1,1,12301005,1498,92
1,1,12301006,1342,85
1,1,12301007,1498,92
1,1,12301008,1800,137
1,1,12301009,1342,85
1,1,12301010,1498,94
1,1,12301011,1792,137
1,1,12301012,1498,92
1,1,12301013,1342,85
1,1,12406001,5552,315
1,1,12408001,5552,400
1,1,12408002,3498,265
1,0,12617001,125,0
1,0,12723001,0,0
1,0,12725001,0,0
1,0,12725002,0,0
1,0,12725003,0,0
1,0,12725004,0,0
1,0,12725005,0,0
1,0,12817001,150,13
1,0,12817002,110,6
1,0,12817003,100,10
1,0,12817004,125,11
1,0,12817005,150,13
1,0,12817006,125,8
1,0,12817007,150,13
1,0,12817008,150,11
1,0,12817009,249,18
1,0,12817010,150,13
1,0,12817011,197,12
1,0,12817012,149,12
1,0,12817013,197,17
1,0,12817014,125,11
1,0,12817015,109,7
1,0,12817016,125,9
1,0,12817017,125,11
1,0,12817018,197,13
1,0,12817019,99,8
1,0,12817020,99,7
1,0,12917001,125,3
1,0,12917002,150,11
1,0,12917003,110,6
1,0,12917004,197,17
1,0,12917005,98,8
1,0,13017001,150,12
1,0,13017002,150,0
1,0,13017003,125,12
1,0,13017004,110,0
1,0,13017005,196,15
1,0,13017006,150,0
1,0,13017007,150,0
0,0,13123001,0,0
0,0,13123002,0,0
1,0,13217001,97,6
1,0,13217002,149,9
1,0,13217003,197,17
1,0,13217004,125,11
1,0,13217005,197,16
1,0,13217006,110,0
1,0,13217007,124,10
1,0,13217008,119,9
1,0,13217009,125,8
1,0,13217010,124,11
1,0,13301001,1300,70
1,1,13301002,1400,84
1,1,13308001,3165,174
0,0,13423001,0,0
0,0,13425002,0,0
0,0,13523001,0,0
0,0,13525001,0,0
0,0,13525002,0,0
1,0,13617001,110,0
1,0,13617002,125,0
1,0,13617003,150,0
1,0,13617004,107,10
1,0,13617005,124,13
1,0,13617006,249,18
1,0,13617007,124,13
1,0,13617008,124,13
1,0,13617009,124,10
1,0,13617010,200,17
1,0,13619001,110,0
1,0,13717001,249,0
1,0,13717002,149,0
1,0,13717003,198,0
1,0,13717004,647,0
1,0,13717005,647,0
1,0,13717006,249,0
1,0,13717007,197,0
1,0,13717008,124,0
1,0,13717010,647,0
1,0,13717011,249,26
1,0,13717012,149,9
1,0,13717013,169,11
1,0,13717014,125,11
1,0,13717015,175,12
1,0,13717016,108,7
1,0,13717017,149,8
1,0,13717018,124,9
1,0,13717019,198,15
1,0,13717020,149,12
1,0,13717021,180,0
1,0,13717022,149,8
1,0,13717023,124,7
1,0,13717024,196,15
1,0,13717025,98,7
1,0,13717026,124,8
1,0,13717027,180,0
1,0,13717028,196,0
1,0,13717029,175,0
1,0,13717030,175,12
1,0,13717031,250,24
1,0,13717032,98,9
1,0,13717033,150,0
1,0,13717034,175,0
1,0,13717035,125,0
1,0,13717036,125,0
1,0,13717037,175,15
1,0,13717038,107,7
1,0,13717039,149,12
0,0,13717040,249,27
1,0,13717041,223,18
1,0,13717042,175,15
1,0,13717043,175,14
1,0,13717044,149,9
1,0,13717045,223,18
1,0,13717046,149,13
1,0,13717047,124,10
1,0,13717048,223,17
1,0,13717049,223,17
1,0,13717050,124,5
1,0,13717051,138,11
1,0,13717052,199,16
1,0,13717053,124,7
1,0,13719001,272,20
1,0,13817001,124,10
1,0,13817002,98,9
0,0,13923001,0,0
0,0,13923002,0,0
0,0,13923003,0,0
0,0,14023001,0,0
0,0,14025002,0,0
0,0,14025003,0,0
0,0,14025004,0,0
0,0,14025005,0,0
0,0,14025007,0,0
0,0,14025008,0,0
0,0,14025009,0,0
0,0,14025010,0,0
0,0,14025011,0,0
0,0,14025012,0,0
1,0,14117001,124,11
1,0,14117002,150,9
1,0,14117003,250,17
1,0,14117004,200,17
1,0,14117005,98,8
1,0,14117006,193,15
1,0,14117007,124,8
1,0,14117008,107,7
1,0,14117009,124,11
1,0,14117010,124,8
1,0,14117011,150,0
1,0,14117012,90,4
1,0,14117013,193,11
1,0,14117014,150,9
1,0,14117015,149,10
1,0,14117016,86,4
0,0,14117017,149,9
0,0,14117018,97,8
0,0,14117019,120,5
0,0,14117020,98,7
0,0,14117021,232,16
0,0,14117022,124,8
0,0,14117023,149,11
0,0,14117024,198,16
1,0,14119001,193,15
0,0,14119002,246,17
0,0,14119003,246,17
0,0,14119004,246,17
0,0,14119005,197,13
1,1,14211001,2237,102
1,1,14220001,2771,78
1,1,14221001,2237,102
1,1,14221002,2771,78
1,1,14221003,2771,78
1,0,14303001,5638,140
1,0,14303002,3922,125
1,0,14303003,5638,140
1,1,14304001,3922,125
1,1,14304002,3922,125
1,1,14304003,3153,110
1,1,14304004,2700,115
1,1,14304005,3922,125
1,1,14304006,3707,95
1,1,14304007,3920,140
1,0,14304008,4000,125
1,0,14304009,2700,101
1,0,14304010,3760,122
1,0,14304011,4260,143
1,0,14304012,3760,115
1,0,14304013,4000,140
1,1,14304014,2700,101
1,1,14304015,5900,210
1,1,14304016,4000,125
1,0,14306001,1051,53
1,1,14306002,1310,83
1,0,14306004,1310,83
1,1,14306005,1997,145
1,1,14306006,1997,145
1,1,14306007,1600,105
1,0,14306008,1298,82
1,0,14306009,1298,82
1,1,14306010,2488,157
1,1,14306011,2498,107
1,1,14306012,1999,145
1,1,14306013,1298,89
1,1,14306014,1375,100
1,1,14306015,1796,160
1,1,14306016,1499,122
1,1,14306017,1499,122
1,1,14306018,1299,92
1,1,14306019,1375,100
1,1,14306020,1999,145
1,1,14306021,1499,115
1,1,14306022,1299,92
1,1,14306023,1239,80
1,0,14307001,1051,53
1,0,14307002,1051,53
1,0,14307003,1310,83
1,0,14307004,1310,83
1,0,14307005,1051,52
1,1,14307006,1298,82
1,1,14307007,1375,100
1,0,14307008,1298,89
1,1,14307009,1240,87
1,1,14307010,1499,117
1,1,14307011,1240,87
1,1,14307012,1499,117
1,1,14308001,2498,107
1,0,14310001,4000,140
1,0,14310002,4260,143
1,1,14310003,3922,125
1,1,14311001,3920,140
1,1,14311002,3922,125
1,1,14311003,3153,110
1,1,14311004,2700,115
1,1,14311005,3922,125
1,1,14311006,3922,125
1,1,14311007,3707,95
1,1,14311008,2700,101
1,0,14311009,4000,140
1,0,14311010,4000,125
1,0,14311011,2700,101
1,0,14311012,3760,115
1,0,14311013,3760,122
1,0,14311014,4260,143
1,1,14311015,1310,82
1,0,14312001,1051,52
1,0,14312002,1300,82
1,0,14312003,1300,82
1,1,14312004,2700,115
1,1,14312005,3922,125
1,1,14312006,3153,110
1,1,14312007,3922,125
1,1,14312008,2700,101
1,0,14312009,1051,52
1,1,14312010,3922,125
1,1,14312011,5900,210
1,1,14312012,4000,140
1,0,14312013,1809,51
1,1,14312014,3707,95
1,1,14312016,4000,125
1,1,14312017,3920,140
1,0,14312018,4000,140
1,0,14312019,4260,143
1,0,14312020,3760,115
1,0,14312021,4000,125
1,0,14312022,2700,101
1,0,14312023,1298,83
1,0,14312024,3760,122
1,0,14312025,2700,101
1,1,14312026,4000,125
1,0,14312027,1298,83
1,0,14312028,3760,122
1,0,14312029,4000,125
1,1,14312030,1310,82
1,1,14312031,1499,117
