"Codigo","Marca","Peso"
9206013,"VOLKSWAGEN",0
9206046,"VOLKSWAGEN",1135
9206051,"VOLKSWAGEN",0
9206052,"VOLKSWAGEN",1105
9206053,"VOLKSWAGEN",2244
9206054,"VOLKSWAGEN",1022
9206055,"VOLKSWAGEN",0
9206056,"VOLKSWAGEN",0
9206057,"VOLKSWAGEN",0
9206058,"VOLKSWAGEN",0
9206059,"VOLKSWAGEN",0
9206060,"VOLKSWAGEN",0
9206061,"VOLKSWAGEN",2253
9206062,"VOLKSWAGEN",1762
9206063,"VOLKSWAGEN",2800
9206064,"VOLKSWAGEN",1156
9206065,"VOLKSWAGEN",1156
9206066,"VOLKSWAGEN",3000
9206067,"VOLKSWAGEN",1162
9206068,"VOLKSWAGEN",1156
9207002,"VOLKSWAGEN",0
9207003,"VOLKSWAGEN",2187
9207004,"VOLKSWAGEN",2560
9207005,"VOLKSWAGEN",1347
9207006,"VOLKSWAGEN",0
9207007,"VOLKSWAGEN",1995
9207008,"VOLKSWAGEN",2558
9207009,"VOLKSWAGEN",1762
9207010,"VOLKSWAGEN",1762
9207011,"VOLKSWAGEN",0
9207012,"VOLKSWAGEN",0
9207013,"VOLKSWAGEN",2542
9207014,"VOLKSWAGEN",2207
9207015,"VOLKSWAGEN",2057
9207016,"VOLKSWAGEN",2558
9207017,"VOLKSWAGEN",2800
9207018,"VOLKSWAGEN",1842
9208001,"VOLKSWAGEN",2229
9208002,"VOLKSWAGEN",2214
9208004,"VOLKSWAGEN",2317
9208005,"VOLKSWAGEN",2244
9208006,"VOLKSWAGEN",0
9208007,"VOLKSWAGEN",0
9208008,"VOLKSWAGEN",0
9208009,"VOLKSWAGEN",0
9208010,"VOLKSWAGEN",0
9208011,"VOLKSWAGEN",0
9208012,"VOLKSWAGEN",2304
9208013,"VOLKSWAGEN",0
9208014,"VOLKSWAGEN",2153
9208015,"VOLKSWAGEN",2153
9208016,"VOLKSWAGEN",2153
9208017,"VOLKSWAGEN",2153
9208018,"VOLKSWAGEN",1592
9208019,"VOLKSWAGEN",1592
9208020,"VOLKSWAGEN",1592
9210001,"VOLKSWAGEN",4610
9210002,"VOLKSWAGEN",2960
9210003,"VOLKSWAGEN",7320
9210004,"VOLKSWAGEN",4610
9210007,"VOLKSWAGEN",2990
9210008,"VOLKSWAGEN",5460
9210009,"VOLKSWAGEN",7670
9210010,"VOLKSWAGEN",5590
9210011,"VOLKSWAGEN",7760
9210012,"VOLKSWAGEN",4610
9210013,"VOLKSWAGEN",3090
9210014,"VOLKSWAGEN",5460
9210015,"VOLKSWAGEN",2970
9210016,"VOLKSWAGEN",0
9210017,"VOLKSWAGEN",7760
9210018,"VOLKSWAGEN",3240
9211001,"VOLKSWAGEN",4610
9211002,"VOLKSWAGEN",5460
9211003,"VOLKSWAGEN",2970
9211005,"VOLKSWAGEN",2990
9211006,"VOLKSWAGEN",7570
9211007,"VOLKSWAGEN",5590
9211008,"VOLKSWAGEN",4610
9211009,"VOLKSWAGEN",7670
9211010,"VOLKSWAGEN",6990
9211011,"VOLKSWAGEN",2960
9211012,"VOLKSWAGEN",7320
9211013,"VOLKSWAGEN",7130
9211014,"VOLKSWAGEN",7760
9211015,"VOLKSWAGEN",3090
9211016,"VOLKSWAGEN",2800
9211017,"VOLKSWAGEN",2550
9211018,"VOLKSWAGEN",5120
9211019,"VOLKSWAGEN",3240
9211020,"VOLKSWAGEN",0
9211021,"VOLKSWAGEN",0
9211022,"VOLKSWAGEN",3050
9211023,"VOLKSWAGEN",5020
9211024,"VOLKSWAGEN",5690
9211025,"VOLKSWAGEN",0
9211026,"VOLKSWAGEN",8440
9211027,"VOLKSWAGEN",8560
9211028,"VOLKSWAGEN",0
9212001,"VOLKSWAGEN",2990
9212002,"VOLKSWAGEN",4610
9212003,"VOLKSWAGEN",2960
9212004,"VOLKSWAGEN",2960
9212005,"VOLKSWAGEN",0
9212006,"VOLKSWAGEN",2970
9212008,"VOLKSWAGEN",7760
9212009,"VOLKSWAGEN",2970
9212010,"VOLKSWAGEN",2990
9212011,"VOLKSWAGEN",5460
9212012,"VOLKSWAGEN",2960
9212013,"VOLKSWAGEN",4610
9212014,"VOLKSWAGEN",5590
9212015,"VOLKSWAGEN",6990
9212016,"VOLKSWAGEN",4610
9212017,"VOLKSWAGEN",7320
9212018,"VOLKSWAGEN",7130
9212019,"VOLKSWAGEN",5590
9212020,"VOLKSWAGEN",6990
9212021,"VOLKSWAGEN",3090
9212022,"VOLKSWAGEN",3090
9212023,"VOLKSWAGEN",3240
9212024,"VOLKSWAGEN",4610
9212025,"VOLKSWAGEN",3050
9212026,"VOLKSWAGEN",3240
9212027,"VOLKSWAGEN",3240
9212028,"VOLKSWAGEN",0
9220001,"VOLKSWAGEN",1042
9220002,"VOLKSWAGEN",1023
9220003,"VOLKSWAGEN",1023
9220004,"VOLKSWAGEN",3040
9220005,"VOLKSWAGEN",1025
9220006,"VOLKSWAGEN",1025
9220007,"VOLKSWAGEN",1083
9220008,"VOLKSWAGEN",1025
9220009,"VOLKSWAGEN",1885
9220010,"VOLKSWAGEN",1083
9221001,"VOLKSWAGEN",0
9221002,"VOLKSWAGEN",0
9221003,"VOLKSWAGEN",0
9221004,"VOLKSWAGEN",0
9221005,"VOLKSWAGEN",0
9221006,"VOLKSWAGEN",0
9221007,"VOLKSWAGEN",1983
9221008,"VOLKSWAGEN",1975
9221009,"VOLKSWAGEN",1983
9221010,"VOLKSWAGEN",1889
9221011,"VOLKSWAGEN",1992
9221012,"VOLKSWAGEN",1992
9221013,"VOLKSWAGEN",2004
9221014,"VOLKSWAGEN",2005
9221015,"VOLKSWAGEN",2004
9221016,"VOLKSWAGEN",1985
9221017,"VOLKSWAGEN",1988
9221018,"VOLKSWAGEN",1901
9221019,"VOLKSWAGEN",1988
9221020,"VOLKSWAGEN",1925
9221021,"VOLKSWAGEN",1999
9221022,"VOLKSWAGEN",1999
9222002,"VOLKSWAGEN",6163
9222003,"VOLKSWAGEN",0
9222081,"VOLKSWAGEN",0
9222082,"VOLKSWAGEN",5590
9222083,"VOLKSWAGEN",0
9226001,"VOLKSWAGEN",7320
9226002,"VOLKSWAGEN",2990
9226003,"VOLKSWAGEN",5460
9226004,"VOLKSWAGEN",7670
9226005,"VOLKSWAGEN",6163
9226006,"VOLKSWAGEN",5590
9226007,"VOLKSWAGEN",7760
9226008,"VOLKSWAGEN",6990
9226009,"VOLKSWAGEN",4610
9226010,"VOLKSWAGEN",3090
9226011,"VOLKSWAGEN",5120
9226012,"VOLKSWAGEN",0
9226013,"VOLKSWAGEN",5020
9226014,"VOLKSWAGEN",8440
9301002,"VOLGA",0
9401009,"VOLVO",1360
9401010,"VOLVO",1394
9401011,"VOLVO",1385
9401012,"VOLVO",1564
9401013,"VOLVO",1410
9401014,"VOLVO",1440
9401015,"VOLVO",1074
9401016,"VOLVO",1487
9401017,"VOLVO",1054
9401018,"VOLVO",1442
9401020,"VOLVO",1460
9401021,"VOLVO",1240
9401022,"VOLVO",1696
9401023,"VOLVO",1543
9401024,"VOLVO",1220
9401025,"VOLVO",0
9401028,"VOLVO",1428
9401029,"VOLVO",2050
9401030,"VOLVO",2050
9401032,"VOLVO",1293
9401033,"VOLVO",2050
9401034,"VOLVO",1465
9401035,"VOLVO",1398
9401036,"VOLVO",1690
9401037,"VOLVO",2050
9401038,"VOLVO",1418
9401039,"VOLVO",1641
9401040,"VOLVO",1418
9401041,"VOLVO",1487
9401042,"VOLVO",1220
9401043,"VOLVO",1220
9401044,"VOLVO",1240
9401046,"VOLVO",2050
9401047,"VOLVO",1480
9401048,"VOLVO",1627
9401049,"VOLVO",1428
9401050,"VOLVO",0
9401051,"VOLVO",0
9401053,"VOLVO",2090
9401054,"VOLVO",1570
9401055,"VOLVO",1450
9401056,"VOLVO",1435
9401057,"VOLVO",1485
9401058,"VOLVO",1495
9401059,"VOLVO",1485
9401060,"VOLVO",1495
9401061,"VOLVO",1650
9401062,"VOLVO",2050
9401063,"VOLVO",1616
9401064,"VOLVO",1460
9401065,"VOLVO",1371
9401066,"VOLVO",1420
9401067,"VOLVO",1816
9401068,"VOLVO",1453
9401069,"VOLVO",1450
9401070,"VOLVO",1646
9401071,"VOLVO",1560
9401072,"VOLVO",1320
9401073,"VOLVO",1320
9401074,"VOLVO",1711
9401075,"VOLVO",1424
9401076,"VOLVO",1545
9401077,"VOLVO",1545
9401078,"VOLVO",1325
9401079,"VOLVO",1486
9401080,"VOLVO",1711
9401081,"VOLVO",1664
9401082,"VOLVO",1528
9401083,"VOLVO",1486
9401084,"VOLVO",1330
9401085,"VOLVO",1474
9401086,"VOLVO",1736
9401087,"VOLVO",1474
9401088,"VOLVO",1456
9401089,"VOLVO",1456
9401090,"VOLVO",1577
9401091,"VOLVO",1456
9401092,"VOLVO",1740
9401093,"VOLVO",1437
9401094,"VOLVO",1581
9401095,"VOLVO",1513
9401096,"VOLVO",1664
9401097,"VOLVO",1468
9401098,"VOLVO",1491
9401099,"VOLVO",1671
9401100,"VOLVO",1392
9401101,"VOLVO",1554
9401102,"VOLVO",1605
9401103,"VOLVO",1625
9401104,"VOLVO",1556
9401105,"VOLVO",1892
9401106,"VOLVO",1801
9401107,"VOLVO",1491
9403003,"VOLVO",0
9403005,"VOLVO",0
9403006,"VOLVO",0
9403007,"VOLVO",6820
9403008,"VOLVO",0
9403009,"VOLVO",0
9403010,"VOLVO",0
9403011,"VOLVO",0
9403012,"VOLVO",0
9403013,"VOLVO",0
9403014,"VOLVO",0
9403015,"VOLVO",0
9404001,"VOLVO",8222
9404002,"VOLVO",9740
9406003,"VOLVO",1489
9406004,"VOLVO",1590
9406005,"VOLVO",1516
9406006,"VOLVO",1280
9406007,"VOLVO",1280
9406008,"VOLVO",2046
9406009,"VOLVO",0
9406010,"VOLVO",1691
9406011,"VOLVO",1508
9406012,"VOLVO",1660
9406013,"VOLVO",1982
9406014,"VOLVO",2193
9406016,"VOLVO",1511
9406018,"VOLVO",2117
9406019,"VOLVO",2220
9406020,"VOLVO",2080
9406021,"VOLVO",1645
9406022,"VOLVO",1645
9406023,"VOLVO",1874
9406024,"VOLVO",2080
9406025,"VOLVO",1533
9406026,"VOLVO",1741
9406027,"VOLVO",1706
9406028,"VOLVO",2094
9406029,"VOLVO",2094
9406030,"VOLVO",1523
9406031,"VOLVO",1937
9406032,"VOLVO",1833
9406033,"VOLVO",1937
9406034,"VOLVO",1937
9406035,"VOLVO",1937
9406036,"VOLVO",1899
9406037,"VOLVO",1577
9406038,"VOLVO",1928
9406039,"VOLVO",1963
9406040,"VOLVO",1835
9406041,"VOLVO",1835
9406042,"VOLVO",1835
9406043,"VOLVO",1963
9406044,"VOLVO",1780
9406045,"VOLVO",1909
9406046,"VOLVO",1835
9406047,"VOLVO",1834
9406048,"VOLVO",2165
9406049,"VOLVO",1834
9406050,"VOLVO",2140
9406051,"VOLVO",1790
9408001,"VOLVO",1567
9408002,"VOLVO",1885
9408003,"VOLVO",1823
9408004,"VOLVO",1820
9411001,"VOLVO",0
9411002,"VOLVO",8222
9411003,"VOLVO",0
9411004,"VOLVO",0
9411005,"VOLVO",0
9411006,"VOLVO",0
9411007,"VOLVO",0
9411008,"VOLVO",0
9411009,"VOLVO",0
9412001,"VOLVO",0
9422004,"VOLVO",0
9422005,"VOLVO",0
9422006,"VOLVO",0
9422007,"VOLVO",0
9422008,"VOLVO",0
9422011,"VOLVO",9600
9422012,"VOLVO",0
9422081,"VOLVO",0
9422082,"VOLVO",9050
9422083,"VOLVO",8850
9422084,"VOLVO",9050
9426001,"VOLVO",9050
9426002,"VOLVO",9050
9426003,"VOLVO",0
9426004,"VOLVO",9050
9426005,"VOLVO",0
9522001,"WESTERN STAR",0
9526001,"WESTERN STAR",0
9601001,"YUGO",848
9817013,"YAMAHA",73
9817014,"YAMAHA",73
9817015,"YAMAHA",98
9817016,"YAMAHA",98
9817017,"YAMAHA",98
9817018,"YAMAHA",98
9817023,"YAMAHA",60
9817024,"YAMAHA",181
9817028,"YAMAHA",75
9817031,"YAMAHA",55
9817036,"YAMAHA",135
9817038,"YAMAHA",155
9817043,"YAMAHA",73
9817046,"YAMAHA",94
9817047,"YAMAHA",98
9817054,"YAMAHA",73
9817062,"YAMAHA",115
9817076,"YAMAHA",61
9817078,"YAMAHA",175
9817079,"YAMAHA",115
9817080,"YAMAHA",263
9817082,"YAMAHA",75
9817083,"YAMAHA",63
9817088,"YAMAHA",225
9817089,"YAMAHA",221
9817090,"YAMAHA",125
9817092,"YAMAHA",118
9817093,"YAMAHA",60
9817094,"YAMAHA",0
9817095,"YAMAHA",159
9817097,"YAMAHA",175
9817098,"YAMAHA",75
9817099,"YAMAHA",94
9817103,"YAMAHA",110
9817104,"YAMAHA",103
9817106,"YAMAHA",114
9817107,"YAMAHA",87
9817108,"YAMAHA",96
9817110,"YAMAHA",98
9817111,"YAMAHA",0
9817112,"YAMAHA",106
9817113,"YAMAHA",197
9817115,"YAMAHA",104
9817116,"YAMAHA",96
9817117,"YAMAHA",87
9817118,"YAMAHA",303
9817119,"YAMAHA",285
9817120,"YAMAHA",277
9817122,"YAMAHA",99
9817123,"YAMAHA",98
9817124,"YAMAHA",180
9817125,"YAMAHA",187
9817126,"YAMAHA",162
9817127,"YAMAHA",173
9817128,"YAMAHA",165
9817129,"YAMAHA",272
9817131,"YAMAHA",106
9817132,"YAMAHA",175
9817133,"YAMAHA",1800
9817134,"YAMAHA",190
9817135,"YAMAHA",243
9817136,"YAMAHA",199
9817137,"YAMAHA",130
9817138,"YAMAHA",136
9817140,"YAMAHA",117
9817141,"YAMAHA",311
9817142,"YAMAHA",97
9817143,"YAMAHA",130
9817144,"YAMAHA",100
9817145,"YAMAHA",155
9817146,"YAMAHA",126
9817147,"YAMAHA",295
9817148,"YAMAHA",211
9817149,"YAMAHA",199
9817150,"YAMAHA",108
9817151,"YAMAHA",298
9817152,"YAMAHA",205
9817153,"YAMAHA",92
9817154,"YAMAHA",261
9817155,"YAMAHA",215
9817156,"YAMAHA",211
9817157,"YAMAHA",217
9817158,"YAMAHA",275
9817159,"YAMAHA",129
9817160,"YAMAHA",57
9817161,"YAMAHA",0
9817162,"YAMAHA",69
9817163,"YAMAHA",173
9817165,"YAMAHA",117
9817166,"YAMAHA",0
9817167,"YAMAHA",166
9817168,"YAMAHA",0
9817169,"YAMAHA",199
9817170,"YAMAHA",0
9817171,"YAMAHA",0
9817172,"YAMAHA",0
9817173,"YAMAHA",0
9817174,"YAMAHA",125
9817175,"YAMAHA",124
9817176,"YAMAHA",121
9817177,"YAMAHA",124
9817178,"YAMAHA",111
9817179,"YAMAHA",117
9817180,"YAMAHA",137
9817181,"YAMAHA",0
9817182,"YAMAHA",0
9817183,"YAMAHA",0
9817184,"YAMAHA",182
9817185,"YAMAHA",293
9817186,"YAMAHA",0
9817187,"YAMAHA",0
9817188,"YAMAHA",109
9817189,"YAMAHA",133
9817190,"YAMAHA",0
9817191,"YAMAHA",0
9817192,"YAMAHA",146
9817193,"YAMAHA",0
9817194,"YAMAHA",0
9817195,"YAMAHA",0
9817196,"YAMAHA",0
9817197,"YAMAHA",0
9817198,"YAMAHA",0
9817199,"YAMAHA",0
9817200,"YAMAHA",0
9817201,"YAMAHA",0
9817202,"YAMAHA",0
9817203,"YAMAHA",127
9817204,"YAMAHA",0
9818002,"YAMAHA",124
9818003,"YAMAHA",140
9818008,"YAMAHA",125
9818017,"YAMAHA",142
9818021,"YAMAHA",92
9818023,"YAMAHA",172
9818026,"YAMAHA",105
9818029,"YAMAHA",377
9818036,"YAMAHA",170
9818039,"YAMAHA",96
9818041,"YAMAHA",103
9818044,"YAMAHA",97
9818045,"YAMAHA",162
9818046,"YAMAHA",135
9818049,"YAMAHA",189
9818054,"YAMAHA",99
9818056,"YAMAHA",98
9818058,"YAMAHA",98
9818061,"YAMAHA",98
9818066,"YAMAHA",140
9818067,"YAMAHA",96
9818068,"YAMAHA",140
9818075,"YAMAHA",124
9819001,"YAMAHA",207
9819002,"YAMAHA",272
9819003,"YAMAHA",180
9819004,"YAMAHA",475
9819005,"YAMAHA",268
9819006,"YAMAHA",142
9819007,"YAMAHA",468
9819008,"YAMAHA",272
9819009,"YAMAHA",272
9819010,"YAMAHA",139
9819011,"YAMAHA",135
9819012,"YAMAHA",540
9819013,"YAMAHA",199
9819014,"YAMAHA",230
9819015,"YAMAHA",120
9819016,"YAMAHA",184
9819017,"YAMAHA",0
9819018,"YAMAHA",232
9819019,"YAMAHA",0
10001001,"TATA",980
10001002,"TATA",0
10001003,"TATA",1005
10001004,"TATA",1070
10004001,"TATA",0
10006003,"TATA",2225
10006004,"TATA",1070
10012001,"TATA",0
10020004,"TATA",1640
10021001,"TATA",0
10117001,"KYMCO",112
10117002,"KYMCO",87
10117003,"KYMCO",152
10117005,"KYMCO",90
10117006,"KYMCO",158
10117007,"KYMCO",106
10117008,"KYMCO",126
10117009,"KYMCO",215
10117010,"KYMCO",107
10117011,"KYMCO",189
10117012,"KYMCO",102
10117013,"KYMCO",107
10117014,"KYMCO",122
10117015,"KYMCO",97
10117016,"KYMCO",107
10117017,"KYMCO",117
10117018,"KYMCO",117
10117019,"KYMCO",107
10117020,"KYMCO",102
10117021,"KYMCO",107
10117022,"KYMCO",115
10117023,"KYMCO",100
10117024,"KYMCO",115
10117025,"KYMCO",115
10117026,"KYMCO",115
10119001,"KYMCO",288
10119002,"KYMCO",183
10119003,"KYMCO",116
10119004,"KYMCO",268
10203001,"IVECO",0
10203002,"IVECO",2030
10203003,"IVECO",0
10203005,"IVECO",3430
10203006,"IVECO",0
10203007,"IVECO",0
10203008,"IVECO",3430
10203009,"IVECO",2615
10203010,"IVECO",0
10203011,"IVECO",3070
10203012,"IVECO",0
10203013,"IVECO",0
10203014,"IVECO",2505
10203015,"IVECO",2740
10203016,"IVECO",2465
10203017,"IVECO",0
10203018,"IVECO",0
10203019,"IVECO",0
10203020,"IVECO",0
10203021,"IVECO",0
10204001,"IVECO",5800
10204003,"IVECO",0
10204004,"IVECO",2030
10204082,"IVECO",0
10204083,"IVECO",5080
10204084,"IVECO",2550
10204085,"IVECO",1935
10204086,"IVECO",5595
10207001,"IVECO",0
10207002,"IVECO",2740
10207003,"IVECO",2505
10207004,"IVECO",2465
10207005,"IVECO",0
10207006,"IVECO",0
10211001,"IVECO",0
10211002,"IVECO",5080
10211003,"IVECO",2030
10211004,"IVECO",5800
10211005,"IVECO",0
10211006,"IVECO",0
10211007,"IVECO",3388
10211008,"IVECO",8042
10211009,"IVECO",0
10211010,"IVECO",2365
10211011,"IVECO",1935
10211012,"IVECO",2740
10211013,"IVECO",5595
10211014,"IVECO",0
10211015,"IVECO",0
10211016,"IVECO",0
10211017,"IVECO",2620
10211018,"IVECO",0
10211019,"IVECO",3840
10211020,"IVECO",5371
10212001,"IVECO",0
10212002,"IVECO",0
10212004,"IVECO",0
10212080,"IVECO",5800
10212081,"IVECO",2030
10212083,"IVECO",0
10212084,"IVECO",5080
10212085,"IVECO",2150
10212086,"IVECO",0
10212087,"IVECO",1935
10212088,"IVECO",3388
10212089,"IVECO",2365
10212090,"IVECO",0
10222001,"IVECO",8750
10222003,"IVECO",5030
10222004,"IVECO",8750
10222081,"IVECO",6960
10222082,"IVECO",8890
10222083,"IVECO",4895
10222084,"IVECO",5351
10226001,"IVECO",0
10226002,"IVECO",9530
10226003,"IVECO",5030
10226004,"IVECO",0
10226005,"IVECO",0
10226006,"IVECO",5080
10226007,"IVECO",0
10403001,"AGRALE",2515
10403002,"AGRALE",2515
10403003,"AGRALE",2300
10403004,"AGRALE",2450
10403005,"AGRALE",2515
10403008,"AGRALE",2300
10403009,"AGRALE",2515
10403010,"AGRALE",2515
10403011,"AGRALE",2515
10403012,"AGRALE",2450
10403013,"AGRALE",2450
10403014,"AGRALE",2515
10403015,"AGRALE",2515
10403016,"AGRALE",2550
10403017,"AGRALE",2515
10403018,"AGRALE",2750
10403019,"AGRALE",2700
10403020,"AGRALE",2750
10404003,"AGRALE",0
10410001,"AGRALE",0
10410003,"AGRALE",0
10411001,"AGRALE",2515
10411002,"AGRALE",2515
10411003,"AGRALE",2300
10411007,"AGRALE",2515
10411008,"AGRALE",0
10411009,"AGRALE",2515
10411010,"AGRALE",2750
10411011,"AGRALE",2700
10411012,"AGRALE",2700
10411013,"AGRALE",2700
10411014,"AGRALE",2700
10411015,"AGRALE",3320
10412002,"AGRALE",0
10412003,"AGRALE",0
10501002,"CHANA",1000
10501003,"CHANA",1000
10501004,"CHANA",1120
10506000,"CHANA",850
10506001,"CHANA",850
10506002,"CHANA",850
10506003,"CHANA",860
10506004,"CHANA",860
10506005,"CHANA",850
10506006,"CHANA",850
10506007,"CHANA",860
10506008,"CHANA",860
10506009,"CHANA",1110
10507001,"CHANA",850
10507002,"CHANA",850
10507003,"CHANA",860
10512001,"CHANA",1070
10512002,"CHANA",1000
10512003,"CHANA",920
10512004,"CHANA",1030
10512005,"CHANA",980
10512006,"CHANA",980
10520001,"CHANA",1070
10520002,"CHANA",1070
10520004,"CHANA",1070
10520005,"CHANA",1000
10520006,"CHANA",980
10520007,"CHANA",780
10520008,"CHANA",980
10520009,"CHANA",1000
10521001,"CHANA",1285
10521002,"CHANA",1285
10521003,"CHANA",1240
10521004,"CHANA",1080
10521005,"CHANA",1080
10521006,"CHANA",1030
10521007,"CHANA",1030
10521008,"CHANA",880
10601001,"CHERY",0
10601002,"CHERY",0
10601003,"CHERY",0
10601004,"CHERY",1050
10601005,"CHERY",880
10601006,"CHERY",890
10601007,"CHERY",1050
10601008,"CHERY",1100
10601009,"CHERY",890
10601010,"CHERY",1040
10601011,"CHERY",1040
10601012,"CHERY",1100
10601013,"CHERY",1100
10601014,"CHERY",1200
10601015,"CHERY",936
10601016,"CHERY",1200
10606001,"CHERY",1395
10606002,"CHERY",0
10606003,"CHERY",0
10606004,"CHERY",0
10606005,"CHERY",0
10606006,"CHERY",1343
10606007,"CHERY",0
10606008,"CHERY",0
10606009,"CHERY",1200
10606010,"CHERY",0
10606011,"CHERY",1190
10606012,"CHERY",0
10606013,"CHERY",1343
10607001,"CHERY",0
10607002,"CHERY",1295
10607003,"CHERY",1180
10608001,"CHERY",1475
10612001,"CHERY",1000
10620001,"CHERY",1000
10620002,"CHERY",1000
10701010,"HAFEI",920
10701011,"HAFEI",920
10701012,"HAFEI",1180
10706001,"HAFEI",1530
10706002,"HAFEI",1530
10706003,"HAFEI",1610
10706004,"HAFEI",1610
10706007,"HAFEI",1030
10706008,"HAFEI",1460
10706009,"HAFEI",905
10706010,"HAFEI",905
10706011,"HAFEI",985
10706012,"HAFEI",1095
10706013,"HAFEI",1095
10706014,"HAFEI",1095
10706015,"HAFEI",1095
10706016,"HAFEI",985
10707001,"HAFEI",1530
10707002,"HAFEI",1610
10707003,"HAFEI",940
10707004,"HAFEI",1030
10707005,"HAFEI",0
10707006,"HAFEI",0
10707007,"HAFEI",980
10707008,"HAFEI",1095
10711001,"HAFEI",0
10712000,"HAFEI",0
10712001,"HAFEI",940
10712002,"HAFEI",0
10712003,"HAFEI",810
10712004,"HAFEI",940
10712005,"HAFEI",0
10712006,"HAFEI",810
10712007,"HAFEI",860
10712008,"HAFEI",960
10712009,"HAFEI",960
10712010,"HAFEI",960
10720001,"HAFEI",1530
10720002,"HAFEI",940
10720003,"HAFEI",1530
10720004,"HAFEI",1770
10720005,"HAFEI",940
10720006,"HAFEI",1100
10720007,"HAFEI",860
10720008,"HAFEI",960
10721001,"HAFEI",1670
10721002,"HAFEI",1070
10721003,"HAFEI",950
10803001,"RENNO",0
10811001,"RENNO",0
10811002,"RENNO",0
10906001,"SAICWULING",750
10906002,"SAICWULING",750
10906003,"SAICWULING",1050
10906004,"SAICWULING",1050
10906005,"SAICWULING",750
10906007,"SAICWULING",750
10907001,"SAICWULING",750
10907002,"SAICWULING",750
10907003,"SAICWULING",1050
10912001,"SAICWULING",760
10920001,"SAICWULING",760
10920002,"SAICWULING",760
10921001,"SAICWULING",840
11001001,"CHANGHE",930
11001002,"CHANGHE",930
11006001,"CHANGHE",830
11006002,"CHANGHE",830
11006003,"CHANGHE",0
11006004,"CHANGHE",0
11006006,"CHANGHE",0
11006007,"CHANGHE",1085
11006008,"CHANGHE",1085
11007001,"CHANGHE",830
11007002,"CHANGHE",830
11007003,"CHANGHE",1065
11007004,"CHANGHE",1085
11007005,"CHANGHE",1085
11012001,"CHANGHE",740
11012002,"CHANGHE",925
11012003,"CHANGHE",955
11012004,"CHANGHE",925
11020001,"CHANGHE",760
11020002,"CHANGHE",980
11020003,"CHANGHE",925
11020004,"CHANGHE",955
11020005,"CHANGHE",955
11020006,"CHANGHE",925
11021001,"CHANGHE",850
11021002,"CHANGHE",850
11021003,"CHANGHE",985
11021004,"CHANGHE",905
11101001,"BYD",720
11101002,"BYD",720
11101003,"BYD",720
11101004,"BYD",720
11101005,"BYD",720
11101006,"BYD",720
11101007,"BYD",720
11101008,"BYD",870
11101009,"BYD",870
11101010,"BYD",1435
11101011,"BYD",1200
11101012,"BYD",2295
11101013,"BYD",870
11101014,"BYD",1200
11101015,"BYD",0
11101016,"BYD",1720
11106001,"BYD",1695
11106002,"BYD",1595
11106003,"BYD",0
11217001,"HALEI",112
11217002,"HALEI",87
11217004,"HALEI",90
11217005,"HALEI",90
11217006,"HALEI",90
11217007,"HALEI",90
11301001,"JAC",1100
11301002,"JAC",1100
11301003,"JAC",1100
11301004,"JAC",1475
11301005,"JAC",1385
11301006,"JAC",1100
11301007,"JAC",0
11301008,"JAC",0
11301009,"JAC",1290
11301010,"JAC",1475
11301011,"JAC",1475
11301012,"JAC",1290
11301013,"JAC",1475
11301014,"JAC",0
11301015,"JAC",915
11301016,"JAC",1435
11303001,"JAC",3120
11303002,"JAC",2490
11303003,"JAC",2490
11303004,"JAC",4950
11303005,"JAC",1912
11303006,"JAC",9700
11303007,"JAC",4950
11303008,"JAC",4950
11303009,"JAC",3010
11303010,"JAC",1912
11303011,"JAC",1280
11303012,"JAC",4780
11303013,"JAC",10000
11303014,"JAC",4050
11303015,"JAC",4500
11303016,"JAC",5190
11303017,"JAC",2585
11303018,"JAC",5790
11303019,"JAC",4890
11303020,"JAC",1912
11303021,"JAC",10400
11303022,"JAC",4500
11303023,"JAC",2850
11304001,"JAC",2590
11304002,"JAC",2590
11304003,"JAC",1990
11304004,"JAC",1890
11304005,"JAC",2490
11304006,"JAC",2350
11304007,"JAC",0
11304008,"JAC",2150
11304009,"JAC",1890
11304010,"JAC",2820
11304011,"JAC",2150
11304012,"JAC",2350
11304013,"JAC",1990
11304014,"JAC",3110
11304015,"JAC",2490
11304016,"JAC",5680
11304017,"JAC",2490
11304018,"JAC",1990
11304019,"JAC",2680
11304020,"JAC",3380
11304021,"JAC",2490
11304022,"JAC",2700
11304023,"JAC",0
11304024,"JAC",3990
11304025,"JAC",5500
11304026,"JAC",2700
11304027,"JAC",2870
11304028,"JAC",1740
11304029,"JAC",1900
11304030,"JAC",3100
11304031,"JAC",1980
11304032,"JAC",1740
11304033,"JAC",2700
11304034,"JAC",2000
11304035,"JAC",2590
11304036,"JAC",5800
11306001,"JAC",1581
11306002,"JAC",1950
11306003,"JAC",1450
11306004,"JAC",0
11306005,"JAC",1912
11306006,"JAC",1450
11306007,"JAC",1450
11306008,"JAC",1424
11306009,"JAC",1424
11306010,"JAC",1424
11306011,"JAC",1424
11306012,"JAC",1480
11306013,"JAC",1912
11306014,"JAC",1505
11306015,"JAC",1095
11306016,"JAC",1912
11306017,"JAC",1625
11308001,"JAC",1995
11310001,"JAC",2590
11310002,"JAC",0
11310003,"JAC",0
11310004,"JAC",3110
11310005,"JAC",1990
11310006,"JAC",3380
11310007,"JAC",2680
11310008,"JAC",3990
