"Estado","Nacionalidad","Combustible","Puertas","Transmision","Codigo"
"Activo","ALE","GSL",4,"4X2",5801267
"Activo","ALE","GSL",5,"4X2",5801268
"Activo","ALE","GSL",4,"4X2",5801269
"Activo","ALE","GSL",4,"4X2",5801270
"Activo","ALE","GSL",4,"4X2",5801271
"Activo","ALE","GSL",2,"4X2",5801272
"Activo","ALE","GSL",4,"4X2",5801273
"Activo","ALE","GSL",4,"4X4",5801274
"Activo","ALE","GSL",5,"4X4",5801275
"Activo","ALE","GSL",2,"4X2",5801276
"Activo","ALE","GSL",5,"4X2",5801277
"Activo","ALE","GSL",4,"4X2",5801278
"Activo","ALE","GSL",4,"4X2",5801279
"Activo","ALE","GSL",5,"4X2",5801280
"Activo","ALE","GSL",2,"4X2",5801281
"Activo","ALE","GSL",2,"4X2",5801282
"Activo","ALE","GSL",4,"4X2",5801283
"Activo","ALE","GSL",5,"4X2",5801284
"Activo","ALE","GSL",4,"4X2",5801285
"Activo","ALE","GSL",4,"4X2",5801286
"Activo","ALE","GSL",4,"4X2",5801287
"Activo","ALE","GSL",4,"4X2",5801288
"Activo","ALE","GSL",5,"4X2",5801289
"Activo","ALE","GSL",4,"4X2",5801290
"Activo","ALE","GSL",4,"4X2",5801291
"Activo","ALE","GSL",2,"4X2",5801292
"Activo","ALE","GSL",4,"4X2",5801293
"Activo","ALE","GSL",2,"4X2",5801294
"Activo","ALE","GSL",2,"4X2",5801295
"Activo","ALE","GSL",4,"4X2",5801296
"Activo","ALE","GSL",2,"4X2",5801297
"Activo","ALE","GSL",4,"4X2",5801298
"Activo","ALE","GSL",2,"4X2",5801299
"Activo","ALE","GSL",5,"4X2",5801300
"Activo","ALE","GSL",4,"4X2",5801301
"Activo","ALE","GSL",2,"4X2",5801302
"Activo","ALE","GSL",4,"4X2",5801303
"Activo","ALE","GSL",4,"4X4",5801304
"Activo","ALE","GSL",4,"4X2",5801305
"Activo","ALE","GSL",2,"4X2",5801306
"Activo","ALE","GSL",5,"4X2",5801307
"Activo","ALE","GSL",2,"4X4",5801308
"Activo","ALE","GSL",2,"4X2",5801309
"Activo","ALE","GSL",4,"4X2",5801310
"Activo","ALE","GSL",4,"4X2",5801311
"Activo","ALE","GSL",4,"4X2",5801312
"Activo","ALE","GSL",4,"4X2",5801313
"Activo","ALE","GSL",2,"4X2",5801314
"Activo","ALE","GSL",2,"4X2",5801315
"Activo","ALE","GSL",5,"4X2",5801316
"Activo","ALE","GSL",4,"4X2",5801317
"Activo","ALE","GSL",2,"4X2",5801318
"Activo","ALE","GSL",2,"4X4",5801319
"Activo","ALE","GSL",4,"4X2",5801320
"Activo","ALE","GSL",2,"4X2",5801321
"Activo","BRA","DSL",2,"4X2",5803001
"Activo","BRA","DSL",2,"4X2",5803002
"Activo","BRA","DSL",3,"4X2",5803003
"Activo","BRA","DSL",2,"4X2",5803004
"Activo","BRA","DSL",0,"4X2",5803006
"Activo","ALE","DSL",0,"4X2",5803008
"Activo","ALE","DSL",3,"4X2",5803009
"Activo","ALE","DSL",3,"4X2",5803011
"Activo","BRA","DSL",2,"4X2",5803013
"Activo","BRA","DSL",3,"4X2",5803015
"Activo","ALE","DSL",3,"4X2",5803016
"Activo","BRA","DSL",3,"4X2",5803018
"Activo","ALE","DSL",3,"4X2",5803019
"Activo","BRA","DSL",3,"4X2",5803022
"Activo","BRA","DSL",3,"4X2",5803023
"Activo","BRA","DSL",3,"4X2",5803024
"Activo","ALE","DSL",3,"4X2",5803025
"Activo","ALE","DSL",3,"4X2",5803026
"Activo","BRA","DSL",2,"4X2",5803027
"Activo","BRA","DSL",2,"4X2",5803080
"Activo","ALE","DSL",3,"4X2",5803082
"Activo","BRA","DSL",3,"4X2",5803083
"Activo","BRA","DSL",2,"4X2",5803084
"Activo","BRA","DSL",3,"4X2",5803085
"Activo","BRA","DSL",2,"4X2",5803086
"Activo","BRA","DSL",2,"4X2",5803087
"Activo","BRA","DSL",3,"4X2",5803088
"Activo","BRA","DSL",2,"4X2",5803089
"Activo","BRA","DSL",2,"4X2",5803090
"Activo","ARG","DSL",3,"4X2",5803091
"Activo","ARG","DSL",3,"4X2",5803092
"Activo","ARG","DSL",3,"4X2",5803093
"Activo","BRA","DSL",1,"4X2",5803094
"Activo","KOR","DSL",4,"4X2",5803095
"Activo","ALE","DSL",3,"4X2",5803096
"Activo","ALE","DSL",3,"4X2",5803097
"Activo","BRA","DSL",2,"4X2",5803098
"Activo","ARG","DSL",4,"4X2",5803099
"Activo","BRA","DSL",1,"4X2",5803100
"Activo","ALE","DSL",3,"4X2",5803101
"Activo","ARG","DSL",5,"4X2",5803102
"Activo","BRA","DSL",0,"4X2",5803103
"Activo","BRA","DSL",1,"4X2",5803104
"Activo","ALE","DSL",2,"4X2",5803105
"Activo","ALE","DSL",5,"4X2",5803106
"Activo","BRA","DSL",2,"4X2",5803107
"Activo","BRA","DSL",2,"4X2",5803108
"Activo","BRA","DSL",1,"4X2",5803109
"Activo","BRA","DSL",1,"4X2",5803110
"Activo","BRA","DSL",1,"4X2",5803111
"Activo","ALE","DSL",1,"4X2",5803112
"Activo","ALE","DSL",2,"4X2",5803113
"Activo","ALE","DSL",2,"6X4",5804001
"Activo","ALE","DSL",2,"4X2",5804003
"Activo","BRA","DSL",2,"4X2",5804004
"Activo","BRA","DSL",2,"4X2",5804007
"Activo","BRA","DSL",2,"6X4",5804011
"Activo","BRA","DSL",2,"4X2",5804081
"Activo","BRA","DSL",2,"4X2",5804082
"Activo","ALE","DSL",2,"4X2",5804083
"Activo","ALE","DSL",2,"4X2",5804084
"Activo","ALE","GSL",5,"4X2",5806001
"Activo","ALE","GSL",5,"4X2",5806002
"Activo","ALE","GSL",5,"4X2",5806008
"Activo","ALE","GSL",5,"4X2",5806009
"Activo","ALE","DSL",5,"4X2",5806014
"Activo","ALE","DSL",5,"4X2",5806016
"Activo","ALE","GSL",5,"4X2",5806019
"Activo","ALE","GSL",5,"4X2",5806021
"Activo","ALE","GSL",5,"4X2",5806024
"Activo","ALE","GSL",5,"4X2",5806026
"Activo","ALE","DSL",5,"4X4",5806033
"Activo","ALE","GSL",5,"4X2",5806037
"Activo","ALE","GSL",5,"4X2",5806038
"Activo","ALE","GSL",5,"4X2",5806040
"Activo","ALE","GSL",5,"4X2",5806041
"Activo","ALE","GSL",5,"4X2",5806042
"Activo","ALE","GSL",5,"4X2",5806043
"Activo","ALE","GSL",5,"4X4",5806044
"Activo","ALE","DSL",5,"4X2",5806045
"Activo","ALE","GSL",5,"4X4",5806046
"Activo","ALE","GSL",5,"4X4",5806047
"Activo","ALE","GSL",5,"4X4",5806048
"Activo","USA","GSL",5,"4X4",5806049
"Activo","ALE","GSL",5,"4X4",5806050
"Activo","ALE","DSL",5,"4X4",5806051
"Activo","ALE","DSL",5,"4X4",5806052
"Activo","ALE","GSL",5,"4X4",5806053
"Activo","ALE","GSL",5,"4X4",5806054
"Activo","ALE","DSL",5,"4X4",5806055
"Activo","ALE","GSL",5,"4X4",5806056
"Activo","ALE","GSL",5,"4X4",5806057
"Activo","ALE","GSL",5,"4X4",5806058
"Activo","ALE","GSL",5,"4X4",5806059
"Activo","ALE","GSL",5,"4X4",5806060
"Activo","ALE","GSL",5,"4X4",5806061
"Activo","ALE","GSL",5,"4X4",5806062
"Activo","ALE","GSL",5,"4X2",5806063
"Activo","ALE","GSL",5,"4X4",5806064
"Activo","ALE","GSL",5,"4X4",5806065
"Activo","ALE","DSL",5,"4X4",5806066
"Activo","KOR","DSL",5,"4X2",5807001
"Activo","ARG","DSL",4,"4X2",5807002
"Activo","ARG","DSL",4,"4X2",5807003
"Activo","ARG","DSL",5,"4X2",5807004
"Activo","ALE","DSL",5,"4X2",5807005
"Activo","ARG","DSL",4,"4X2",5807006
"Activo","ARG","DSL",5,"4X2",5807007
"Activo","ALE","DSL",4,"4X2",5807008
"Activo","ALE","DSL",4,"4X2",5807009
"Activo","ARG","DSL",5,"4X2",5807010
"Activo","ALE","GSL",5,"4X4",5808003
"Activo","ALE","GSL",5,"4X4",5808004
"Activo","ALE","GSL",5,"4X4",5808005
"Activo","ALE","GSL",5,"4X4",5808006
"Activo","ALE","GSL",5,"4X4",5808007
"Activo","ALE","GSL",5,"4X4",5808008
"Activo","ALE","GSL",5,"4X4",5808009
"Activo","ALE","GSL",5,"4X4",5808010
"Activo","ALE","GSL",5,"4X4",5808011
"Activo","ALE","GSL",5,"4X4",5808012
"Activo","ALE","GSL",3,"4X4",5808013
"Activo","USA","GSL",5,"4X4",5808014
"Activo","ALE","GSL",5,"4X4",5808015
"Activo","ALE","GSL",5,"4X4",5808016
"Activo","USA","GSL",5,"4X4",5808017
"Activo","ALE","DSL",5,"4X4",5808018
"Activo","ALE","GSL",5,"4X4",5808019
"Activo","ALE","GSL",3,"4X4",5808020
"Activo","ALE","GSL",3,"4X4",5808021
"Activo","ALE","GSL",5,"4X4",5808022
"Activo","ALE","GSL",5,"4X4",5808023
"Activo","ALE","GSL",5,"4X4",5808024
"Activo","USA","DSL",5,"4X4",5808025
"Activo","ALE","GSL",3,"4X4",5808026
"Activo","ALE","GSL",5,"4X4",5808027
"Activo","USA","GSL",5,"4X4",5808028
"Activo","ALE","GSL",5,"4X4",5808029
"Activo","ALE","DSL",5,"4X4",5808030
"Activo","ALE","GSL",5,"4X4",5808031
"Activo","ALE","DSL",5,"4X4",5808032
"Activo","ALE","DSL",5,"4X4",5808033
"Activo","ALE","DSL",5,"4X4",5808034
"Activo","ALE","GSL",5,"4X4",5808035
"Activo","ALE","GSL",5,"4X4",5808036
"Activo","USA","GSL",5,"4X4",5808037
"Activo","ALE","GSL",5,"4X4",5808038
"Activo","ALE","GSL",5,"4X4",5808039
"Activo","ALE","GSL",5,"4X4",5808040
"Activo","ALE","DSL",5,"4X4",5808041
"Activo","ALE","GSL",5,"4X4",5808042
"Activo","ALE","GSL",5,"4X4",5808043
"Activo","ALE","GSL",5,"4X4",5808044
"Activo","ALE","GSL",5,"4X4",5808045
"Activo","ALE","GSL",5,"4X4",5808046
"Activo","ALE","DSL",5,"4X4",5808047
"Activo","BRA","DSL",2,"4X2",5810002
"Activo","BRA","DSL",2,"4X4",5810003
"Activo","BRA","DSL",2,"4X4",5810004
"Activo","BRA","DSL",2,"4X2",5810005
"Activo","ALE","DSL",2,"6X4",5810006
"Activo","BRA","DSL",2,"4X2",5810007
"Activo","BRA","DSL",3,"4X2",5811001
"Activo","BRA","DSL",2,"4X2",5811002
"Activo","BRA","DSL",2,"4X2",5811003
"Activo","BRA","DSL",2,"4X2",5811004
"Activo","BRA","DSL",2,"4X4",5811005
"Activo","ALE","DSL",2,"6X4",5811006
"Activo","BRA","DSL",0,"4X2",5811007
"Activo","BRA","DSL",2,"4X2",5811008
"Activo","ALE","DSL",2,"6X4",5811009
"Activo","ALE","DSL",2,"8X4",5811010
"Activo","BRA","DSL",2,"4X2",5811011
"Activo","ALE","DSL",2,"4X2",5811012
"Activo","ALE","DSL",2,"4X2",5811013
"Activo","ALE","DSL",2,"6X4",5811014
"Activo","BRA","DSL",2,"4X2",5811015
"Activo","ALE","DSL",2,"6X4",5811016
"Activo","ALE","DSL",2,"6X4",5811017
"Activo","ALE","DSL",2,"8X4",5811018
"Activo","ALE","DSL",2,"4X2",5811019
"Activo","BRA","DSL",2,"4X2",5811020
"Activo","ALE","DSL",2,"6X4",5811021
"Activo","BRA","DSL",0,"4X2",5811022
"Activo","ALE","DSL",2,"6X4",5811023
"Activo","ALE","DSL",2,"4X2",5811024
"Activo","BRA","DSL",0,"4X2",5811025
"Activo","BRA","DSL",0,"4X2",5811026
"Activo","BRA","DSL",0,"4X2",5811027
"Activo","ALE","",0,"",5812001
"Activo","ALE","DSL",3,"4X2",5812002
"Activo","BRA","DSL",2,"4X2",5812003
"Activo","ALE","DSL",3,"4X2",5812004
"Activo","BRA","DSL",2,"4X2",5812005
"Activo","BRA","DSL",2,"4X2",5812006
"Activo","BRA","DSL",2,"4X2",5812007
"Activo","BRA","DSL",2,"4X2",5812008
"Activo","ALE","DSL",2,"4X2",5812009
"Activo","ALE","DSL",2,"4X2",5812010
"Activo","ALE","DSL",2,"4X2",5812011
"Activo","ALE","DSL",2,"6X4",5822001
"Activo","ALE","DSL",2,"6X4",5822002
"Activo","ALE","DSL",2,"6X4",5822004
"Activo","BRA","DSL",2,"4X2",5822005
"Activo","ALE","DSL",2,"6X4",5822080
"Activo","ALE","DSL",2,"6X4",5822081
"Activo","ALE","DSL",2,"6X4",5822082
"Activo","ALE","DSL",2,"6X4",5822083
"Activo","ALE","DSL",2,"4X2",5822084
"Activo","ALE","DSL",2,"6X6",5822085
"Activo","ALE","DSL",2,"6X4",5826001
"Activo","BRA","DSL",2,"4X4",5826002
"Activo","BRA","DSL",2,"4X2",5826003
"Activo","ALE","DSL",2,"6X4",5826004
"Activo","ALE","DSL",2,"6X4",5826005
"Activo","ALE","DSL",2,"6X4",5826006
"Activo","BRA","DSL",2,"4X4",5826007
"Activo","ALE","DSL",2,"6X4",5826008
"Activo","ALE","DSL",2,"8X4",5826009
"Activo","ALE","DSL",2,"6X4",5826010
"Activo","BRA","DSL",2,"6X4",5826011
"Activo","ALE","DSL",2,"6X4",5826012
"Activo","ALE","DSL",2,"8X4",5826013
"Activo","ALE","DSL",2,"6X4",5826014
"Activo","ALE","DSL",2,"6X4",5826015
"Activo","KOR","",2,"",5827001
"Activo","VEN","GSL",2,"4X2",5901001
"Activo","VEN","GSL",2,"4X2",5901002
"Activo","VEN","GSL",2,"4X2",5901003
"Activo","ENG","GSL",2,"4X2",5901004
"Activo","ALE","GSL",3,"4X2",5901005
"Activo","ALE","GSL",2,"4X2",5901006
"Activo","ALE","GSL",2,"4X2",5901007
"Activo","ALE","GSL",2,"4X2",5901008
"Activo","ALE","GSL",2,"4X2",5901009
"Activo","ALE","GSL",2,"4X2",5901010
"Activo","ALE","GSL",3,"4X2",5901011
"Activo","ALE","GSL",3,"4X2",5901012
"Activo","ALE","GSL",3,"4X2",5901013
"Activo","ALE","GSL",3,"4X2",5901014
"Activo","ALE","GSL",3,"4X2",5901015
"Activo","ENG","GSL",2,"4X2",5901016
"Activo","ALE","GSL",2,"4X2",5901017
"Activo","ALE","GSL",5,"4X2",5901018
"Activo","ALE","GSL",2,"4X2",5901019
"Activo","ALE","GSL",5,"4X2",5901020
"Activo","ALE","GSL",5,"4X4",5901021
"Activo","ALE","GSL",5,"4X4",5901022
"Activo","ALE","GSL",5,"4X2",5901023
"Activo","ALE","GSL",5,"4X2",5901024
"Activo","ALE","GSL",2,"4X2",5901025
"Activo","ALE","GSL",3,"4X2",5901026
"Activo","ALE","GSL",5,"4X2",5901027
"Activo","ALE","GSL",3,"4X2",5901028
"Activo","ALE","GSL",3,"4X2",5901029
"Activo","ALE","GSL",5,"4X2",5901030
"Activo","ALE","GSL",2,"4X2",5901031
"Activo","ALE","GSL",5,"4X4",5901032
"Activo","ALE","GSL",3,"4X4",5901033
"Activo","ALE","GSL",3,"4X2",5901034
"Activo","ALE","GSL",5,"4X2",5901035
"Activo","ALE","GSL",2,"4X2",5901036
"Activo","ALE","GSL",3,"4X2",5901037
"Activo","ALE","GSL",2,"4X2",5901038
"Activo","ALE","GSL",2,"4X2",5901039
"Activo","ALE","GSL",5,"4X2",5901040
"Activo","ALE","GSL",2,"4X2",5901041
"Activo","ALE","GSL",2,"4X2",5901042
"Activo","ALE","GSL",3,"4X2",5901043
"Activo","ALE","GSL",3,"4X2",5901044
"Activo","ALE","GSL",3,"4X2",5901045
"Activo","ALE","GSL",3,"4X2",5901046
"Activo","ALE","GSL",3,"4X2",5901047
"Activo","ALE","GSL",2,"4X2",5901048
"Activo","ALE","GSL",3,"4X2",5901049
"Activo","ALE","GSL",5,"4X2",5901050
"Activo","ALE","GSL",2,"4X2",5901051
"Activo","ALE","GSL",5,"4X2",5901052
"Activo","ALE","GSL",3,"4X2",5901053
"Activo","ALE","GSL",5,"4X2",5901054
"Activo","ALE","GSL",5,"4X2",5901055
"Activo","ALE","GSL",5,"4X2",5901056
"Activo","ALE","GSL",3,"4X2",5901057
"Activo","ALE","GSL",6,"4X2",5901058
"Activo","ALE","GSL",6,"4X2",5901059
"Activo","ALE","GSL",2,"4X2",5901060
"Activo","ALE","GSL",2,"4X2",5901061
"Activo","ALE","GSL",3,"4X2",5901062
"Activo","ALE","GSL",5,"4X4",5901063
"Activo","ALE","GSL",5,"4X2",5901064
"Activo","USA","GSL",2,"4X2",6001005
"Activo","USA","GSL",4,"4X2",6001006
"Activo","USA","GSL",4,"4X2",6001008
"Activo","USA","GSL",4,"4X2",6001009
"Activo","USA","GSL",3,"4X2",6006001
"Activo","USA","GSL",5,"4X4",6008001
"Activo","CHI","GSL",5,"4X2",6101003
"Activo","CHI","GSL",5,"4X2",6101004
"Activo","CHI","GSL",5,"4X2",6101005
"Activo","CHI","GSL",5,"4X2",6101006
"Activo","CHI","GSL",4,"4X2",6101007
"Activo","CHI","GSL",4,"4X2",6101008
"Activo","CHI","GSL",4,"4X2",6101009
"Activo","CHI","GSL",4,"4X2",6101010
"Activo","CHI","GSL",4,"4X2",6101011
"Activo","CHI","GSL",4,"4X2",6101012
"Activo","CHI","GSL",4,"4X2",6101013
"Activo","CHI","GSL",4,"4X2",6101014
"Activo","CHI","GSL",4,"4X2",6101015
"Activo","CHI","GSL",4,"4X2",6101016
"Activo","CHI","GSL",5,"4X2",6101017
"Activo","CHI","GSL",5,"4X2",6101018
"Activo","CHI","GSL",5,"4X2",6101019
"Activo","CHI","GSL",5,"4X2",6101020
"Activo","CHI","GSL",5,"4X2",6101021
"Activo","CHI","GSL",4,"4X2",6101022
"Activo","CHI","GSL",5,"4X2",6101023
"Activo","CHI","GSL",5,"4X2",6101024
"Activo","CHI","GSL",5,"4X2",6101025
"Activo","CHI","GSL",5,"4X2",6101026
"Activo","CHI","GSL",5,"4X2",6101027
"Activo","CHI","GSL",5,"4X2",6101028
"Activo","CHI","GSL",5,"4X2",6101029
"Activo","CHI","GSL",4,"4X2",6101030
"Activo","CHI","GSL",4,"4X2",6101031
"Activo","CHI","GSL",4,"4X2",6101032
"Activo","CHI","GSL",5,"4X2",6106001
"Activo","JAP","GSL",4,"4X2",6201003
"Activo","USA","GSL",3,"4X4",6201008
"Activo","JAP","GSL",4,"4X2",6201010
"Activo","JAP","GSL",4,"4X2",6201011
"Activo","JAP","GSL",4,"4X2",6201012
"Activo","VEN","GSL",4,"4X2",6201013
"Activo","JAP","GSL",3,"4X2",6201014
"Activo","JAP","GSL",4,"4X2",6201016
"Activo","JAP","GSL",4,"4X2",6201017
"Activo","JAP","GSL",4,"4X2",6201018
"Activo","JAP","GSL",4,"4X2",6201019
"Activo","JAP","GSL",4,"4X2",6201020
"Activo","JAP","GSL",4,"4X2",6201024
"Activo","JAP","GSL",4,"4X2",6201030
"Activo","JAP","GSL",4,"4X2",6201031
"Activo","JAP","GSL",4,"4X2",6201033
"Activo","JAP","GSL",4,"4X2",6201034
"Activo","JAP","GSL",4,"4X2",6201036
"Activo","VEN","GSL",4,"4X2",6201037
"Activo","VEN","GSL",4,"4X2",6201038
"Activo","VEN","GSL",4,"4X2",6201040
"Activo","VEN","GSL",4,"4X2",6201041
"Activo","JAP","GSL",2,"4X2",6201042
"Activo","JAP","GSL",3,"4X2",6201046
"Activo","JAP","GSL",3,"4X2",6201047
"Activo","JAP","GSL",4,"4X2",6201048
"Activo","JAP","GSL",4,"4X2",6201049
"Activo","JAP","GSL",3,"4X2",6201050
"Activo","USA","GSL",4,"4X4",6201051
"Activo","JAP","GSL",4,"4X2",6201052
"Activo","JAP","GSL",4,"4X2",6201053
"Activo","JAP","GSL",4,"4X2",6201054
"Activo","USA","GSL",3,"4X2",6201055
"Activo","VEN","GSL",4,"4X2",6201056
"Activo","JAP","GSL",4,"4X2",6201057
"Activo","USA","GSL",2,"4X2",6201058
"Activo","JAP","GSL",2,"4X2",6201059
"Activo","JAP","GSL",4,"4X2",6201060
"Activo","JAP","GSL",3,"4X2",6201061
"Activo","JAP","GSL",5,"4X2",6201062
"Activo","USA","GSL",4,"4X2",6201063
"Activo","JAP","GSL",4,"4X2",6201064
"Activo","JAP","GSL",4,"4X2",6201065
"Activo","VEN","GSL",4,"4X2",6201066
"Activo","VEN","GSL",4,"4X2",6201067
"Activo","JAP","GSL",5,"4X2",6201068
"Activo","JAP","GSL",5,"4X2",6201069
"Activo","JAP","GSL",4,"4X2",6201070
"Activo","JAP","ELT",5,"4X2",6201071
"Activo","KOR","",0,"",6203001
"Activo","JAP","DSL",2,"4X2",6203002
"Activo","JAP","DSL",3,"4X2",6203006
"Activo","JAP","DSL",3,"4X2",6203007
"Activo","JAP","DSL",3,"4X2",6203010
"Activo","JAP","DSL",3,"4X2",6203011
"Activo","JAP","DSL",5,"4X2",6203012
"Activo","JAP","DSL",5,"4X2",6203013
"Activo","JAP","GSL",5,"4X2",6203014
"Activo","JAP","DSL",2,"4X2",6204004
"Activo","JAP","DSL",2,"4X2",6204006
"Activo","JAP","DSL",3,"4X2",6204008
"Activo","JAP","DSL",2,"4X2",6204081
"Activo","JAP","DSL",2,"4X2",6204082
"Activo","JAP","DSL",2,"4X2",6204083
"Activo","JAP","DSL",2,"4X2",6204084
"Activo","JAP","DSL",2,"4X2",6204085
"Activo","JAP","GSL",3,"4X2",6206002
"Activo","VEN","GSL",3,"4X2",6206003
"Activo","JAP","GSL",5,"4X4",6206007
"Activo","JAP","",5,"",6206011
"Activo","JAP","GSL",5,"4X2",6206012
"Activo","JAP","GSL",5,"4X4",6206018
"Activo","JAP","GSL",5,"4X2",6206020
"Activo","JAP","GSL",5,"4X2",6206021
"Activo","JAP","GSL",5,"4X2",6206022
"Activo","JAP","GSL",5,"4X4",6206026
"Activo","VEN","GSL",5,"4X4",6206028
"Activo","VEN","GSL",5,"4X4",6206029
"Activo","JAP","GSL",5,"4X2",6206033
"Activo","JAP","",5,"",6206034
"Activo","JAP","GSL",5,"4X2",6206035
"Activo","KOR","GSL",5,"4X2",6206043
"Activo","JAP","GSL",3,"4X2",6206050
"Activo","JAP","GSL",3,"4X4",6206052
"Activo","JAP","GSL",5,"4X2",6206053
"Activo","JAP","GSL",5,"4X2",6206057
"Activo","JAP","GSL",5,"4X2",6206063
"Activo","JAP","",5,"",6206065
"Activo","KOR","GSL",5,"4X2",6206068
"Activo","JAP","GSL",5,"4X2",6206073
"Activo","JAP","GSL",4,"4X2",6206074
"Activo","JAP","DSL",4,"4X2",6206075
"Activo","JAP","DSL",4,"4X2",6206076
"Activo","JAP","DSL",4,"4X2",6206077
"Activo","VEN","GSL",4,"4X2",6206078
"Activo","JAP","GSL",5,"4X2",6206079
"Activo","JAP","GSL",5,"4X2",6206080
"Activo","JAP","GSL",5,"4X2",6206081
"Activo","TAI","GSL",5,"4X2",6206082
"Activo","JAP","GSL",5,"4X2",6206083
"Activo","JAP","HBD",5,"4X4",6206084
"Activo","JAP","GSL",5,"4X4",6206085
"Activo","JAP","GSL",5,"4X4",6206086
"Activo","JAP","GSL",5,"4X2",6206087
"Activo","JAP","GSL",5,"4X4",6206088
"Activo","TAI","DSL",5,"4X2",6206089
"Activo","TAI","GSL",5,"4X2",6206090
"Activo","JAP","GSL",5,"4X2",6206091
"Activo","JAP","GSL",5,"4X2",6206092
"Activo","JAP","GSL",5,"4X4",6206093
"Activo","JAP","GSL",5,"4X2",6207001
"Activo","JAP","DSL",5,"4X2",6207002
"Activo","JAP","DSL",5,"4X2",6207003
"Activo","JAP","GSL",5,"4X2",6207004
"Activo","JAP","DSL",5,"4X2",6207005
"Activo","JAP","DSL",5,"4X2",6207006
"Activo","JAP","GSL",3,"4X4",6208001
"Activo","JAP","GSL",3,"4X4",6208002
"Activo","JAP","GSL",3,"4X4",6208003
"Activo","JAP","GSL",3,"4X4",6208006
"Activo","COL","GSL",3,"4X4",6208007
"Activo","COL","GSL",3,"4X4",6208008
"Activo","COL","GSL",3,"4X4",6208009
"Activo","COL","GSL",3,"4X4",6208010
"Activo","COL","GSL",3,"4X4",6208011
"Activo","COL","GSL",3,"4X4",6208012
"Activo","JAP","GSL",3,"4X4",6208015
"Activo","COL","GSL",5,"4X4",6208016
"Activo","ECU","GSL",5,"4X4",6208019
"Activo","JAP","GSL",5,"4X4",6208020
"Activo","COL","GSL",3,"4X4",6208021
"Activo","VEN","GSL",3,"4X4",6208022
"Activo","JAP","GSL",5,"4X4",6208026
"Activo","JAP","GSL",3,"4X4",6208029
"Activo","COL","GSL",3,"4X4",6208030
"Activo","COL","GSL",3,"4X4",6208031
"Activo","JAP","GSL",5,"4X4",6208034
"Activo","JAP","GSL",5,"4X4",6208035
"Activo","JAP","GSL",5,"4X4",6208036
"Activo","JAP","GSL",3,"4X4",6208037
"Activo","JAP","GSL",5,"4X4",6208039
"Activo","JAP","GSL",5,"4X4",6208040
"Activo","JAP","GSL",5,"4X4",6208041
"Activo","JAP","GSL",5,"4X4",6208043
"Activo","JAP","GSL",3,"4X4",6208045
"Activo","COL","GSL",5,"4X4",6208046
"Activo","JAP","GSL",5,"4X4",6208047
"Activo","JAP","GSL",5,"4X4",6208051
"Activo","ECU","GSL",5,"4X4",6208052
"Activo","VEN","GSL",3,"4X4",6208053
"Activo","JAP","GSL",5,"4X4",6208056
"Activo","JAP","GSL",5,"4X4",6208060
"Activo","JAP","GSL",5,"4X4",6208061
"Activo","VEN","GSL",5,"4X4",6208063
"Activo","COL","GSL",5,"4X4",6208069
"Activo","COL","GSL",5,"4X4",6208070
"Activo","JAP","DSL",5,"4X4",6208071
"Activo","JAP","GSL",5,"4X4",6208075
"Activo","JAP","GSL",5,"4X4",6208076
"Activo","JAP","GSL",3,"4X4",6208079
"Activo","JAP","GSL",3,"4X4",6208080
"Activo","JAP","GSL",5,"4X4",6208081
"Activo","JAP","GSL",5,"4X4",6208082
"Activo","COL","GSL",3,"4X4",6208084
"Activo","JAP","DSL",5,"4X4",6208089
"Activo","VEN","GSL",3,"4X4",6208090
"Activo","JAP","GSL",3,"4X4",6208093
"Activo","JAP","GSL",5,"4X4",6208098
"Activo","ECU","GSL",3,"4X4",6208099
"Activo","JAP","GSL",5,"4X4",6208101
"Activo","JAP","GSL",5,"4X4",6208102
"Activo","JAP","DSL",5,"4X4",6208114
"Activo","JAP","DSL",3,"4X4",6208115
"Activo","JAP","DSL",5,"4X4",6208116
"Activo","JAP","DSL",5,"4X4",6208117
"Activo","JAP","DSL",5,"4X4",6208118
"Activo","JAP","DSL",5,"4X4",6208119
"Activo","JAP","GSL",3,"4X4",6208120
"Activo","JAP","GSL",5,"4X4",6208121
"Activo","JAP","GSL",5,"4X4",6208122
"Activo","JAP","GSL",5,"4X4",6208123
"Activo","JAP","DSL",5,"4X4",6208124
"Activo","JAP","DSL",5,"4X4",6208125
"Activo","JAP","GSL",5,"4X4",6208126
"Activo","ECU","DSL",5,"4X4",6208127
"Activo","JAP","GSL",5,"4X4",6208128
"Activo","JAP","GSL",5,"4X4",6208129
"Activo","JAP","GSL",3,"4X4",6208130
"Activo","JAP","GSL",3,"4X4",6208131
"Activo","JAP","DSL",5,"4X4",6208132
"Activo","JAP","DSL",5,"4X4",6208133
"Activo","JAP","DSL",5,"4X4",6208134
"Activo","JAP","GSL",5,"4X4",6208135
"Activo","JAP","GSL",5,"4X4",6208136
"Activo","JAP","GSL",5,"4X4",6208137
"Activo","JAP","GSL",5,"4X4",6208138
"Activo","JAP","GSL",5,"4X4",6208139
"Activo","JAP","GSL",5,"4X4",6208140
"Activo","JAP","GSL",5,"4X4",6208141
"Activo","JAP","GSL",5,"4X4",6208142
"Activo","JAP","GSL",5,"4X4",6208143
"Activo","JAP","DSL",5,"4X4",6208144
